data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-07-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,2,10,105,115,6,10,2767,470,3125,227,3352,122303,80636,
2020-07-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,44,46,3,3,373,28,402,45,447,45091,44306,
2020-07-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,3,0,3,74,77,2,2,1071,97,1159,86,1245,113791,111757,
2020-07-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,35,1,36,293,329,14,16,4111,434,4810,64,4874,318303,160605,
2020-07-23T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,79,6,85,1265,1350,25,55,23719,4281,28235,1115,29350,597289,357173,
2020-07-23T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,7,1,8,89,97,-1,3,2921,345,3349,14,3363,234588,120339,
2020-07-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,180,9,189,718,907,18,26,6735,856,6148,2350,8498,397055,327552,
2020-07-23T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,29,0,29,170,199,4,15,8374,1566,8486,1653,10139,177278,94903,
2020-07-23T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,139,17,156,6785,6941,-34,82,71973,16801,89426,6289,95715,1232915,740405,
2020-07-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,2,1,3,134,137,-3,1,5691,987,6815,0,6815,159476,95858,
2020-07-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,17,17,6,9,419,23,457,2,459,26334,25185,
2020-07-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,83,89,-7,1,2305,292,2686,0,2686,98178,49882,
2020-07-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,69,71,30,30,4465,405,3389,1552,4941,144277,70026,
2020-07-23T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,144,6,150,635,785,-4,9,26659,4123,25624,5943,31567,478882,294261,
2020-07-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,11,0,11,53,64,8,9,3953,548,2014,2551,4565,223789,153199,
2020-07-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,7,0,7,7,14,2,2,1234,134,1364,18,1382,101231,85852,
2020-07-23T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,10,3,13,150,163,2,5,2712,283,2762,396,3158,257971,205508,
2020-07-23T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,14,1,15,313,328,-4,4,8935,1131,10166,228,10394,401479,267719,
2020-07-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,6,0,6,11,17,1,2,1366,80,1443,20,1463,115059,75059,
2020-07-23T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,1,0,1,0,1,0,0,1049,146,1079,117,1196,20668,15131,
2020-07-23T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,28,2,30,627,657,14,22,17010,2062,19340,389,19729,1149084,465433,
