data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-09-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,52,5,57,824,881,16,23,3057,481,3778,641,4419,199492,128012,"Dai positivi è stato sottratto un caso di ieri già in carico ad altra regione"
2020-09-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,11,2,13,294,307,31,32,472,29,425,383,808,73036,72216,
2020-09-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,33,2,35,520,555,11,18,1330,100,1159,826,1985,201674,199568,
2020-09-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,414,39,453,5660,6113,148,287,6166,463,11123,1619,12742,595991,383899,
2020-09-30T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,205,14,219,4434,4653,-57,101,26174,4484,31010,4301,35311,1176438,667137,
2020-09-30T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,19,6,25,693,718,-6,28,3597,351,4314,352,4666,409780,182145,
2020-09-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,659,47,706,6442,7148,99,210,8409,918,8086,8389,16475,878047,732123,
2020-09-30T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,143,22,165,1574,1739,21,51,9992,1604,9556,3779,13335,310367,166142,
2020-09-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,306,34,340,8720,9060,-39,201,80712,16955,95122,11605,106727,2108944,1315230,
2020-09-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,28,2,30,765,795,14,23,6170,990,7955,0,7955,246287,144940,
2020-09-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,4,0,4,129,133,-2,6,498,24,615,40,655,43196,41728,
2020-09-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,533,561,-5,17,2686,292,3539,0,3539,176508,91761,
2020-09-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,14,0,14,553,567,-20,37,5019,406,3735,2257,5992,230074,99092,
2020-09-30T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,196,12,208,2636,2844,112,170,28394,4164,23357,12045,35402,720973,434855,
2020-09-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,218,11,229,2287,2516,83,99,4675,595,2360,5426,7786,409364,291519,per 868 casi non e' disponibile la provenienza
2020-09-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,101,19,120,1941,2061,30,51,1685,154,1958,1942,3900,190647,161097,
2020-09-30T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,301,19,320,2546,2866,79,170,3941,311,4641,2477,7118,483845,354475,
2020-09-30T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,97,22,119,3283,3402,34,120,10261,1164,11834,2993,14827,740483,497351,
2020-09-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,39,3,42,495,537,17,46,1832,85,1668,786,2454,205324,122979,
2020-09-30T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,6,0,6,69,75,6,6,1093,146,1181,133,1314,29126,20125,
2020-09-30T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,173,21,194,3538,3732,61,155,21541,2178,21197,6254,27451,1904326,742361,
