data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-09-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,50,5,55,807,862,41,47,3040,478,4380,196437,126265,,
2020-09-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,252,266,37,47,468,29,763,71026,70206,,
2020-09-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,35,2,37,507,544,31,31,1308,100,1952,197415,195309,,
2020-09-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,400,30,430,5160,5590,109,245,5824,460,11874,578480,371640,,
2020-09-27T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,201,15,216,4466,4682,-35,96,25864,4482,35028,1150825,655624,,
2020-09-27T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,18,6,24,696,720,2,28,3537,351,4608,402562,179595,,
2020-09-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,610,38,648,6161,6809,142,181,8119,907,15835,850428,710057,,
2020-09-27T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,137,22,159,1579,1738,1,45,9749,1599,13086,302604,162174,,
2020-09-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,302,31,333,8904,9237,150,216,80021,16946,106204,2068416,1288690,,
2020-09-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,20,2,22,738,760,19,24,6151,990,7901,242750,143076,,
2020-09-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,1,3,138,141,6,7,479,24,644,41845,40403,,
2020-09-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,0,26,521,547,7,22,2650,292,3489,172727,90172,,
2020-09-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,12,0,12,586,598,35,42,4919,405,5922,226336,97509,,
2020-09-27T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,166,10,176,2457,2633,70,132,28244,4161,35038,704623,426733,,
2020-09-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,210,12,222,2182,2404,67,76,4527,590,7521,399109,283877,,
2020-09-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,110,18,128,1836,1964,128,139,1617,149,3730,184499,156237,,
2020-09-27T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,268,14,282,2377,2659,76,107,3716,308,6683,468671,345016,,
2020-09-27T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,82,23,105,3302,3407,80,101,10002,1157,14566,723653,486576,,
2020-09-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,33,3,36,465,501,1,21,1788,85,2374,200150,120300,,
2020-09-27T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,63,66,0,0,1087,146,1299,28662,19826,,
2020-09-27T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,148,21,169,3321,3490,58,159,21307,2176,26973,1875846,731147,,
