data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-10-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,18,246,3496,3742,213,375,3455,503,7700,263485,164810,,
2020-10-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,53,5,58,887,945,38,50,630,44,1619,95241,94401,,
2020-10-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,100,10,110,1739,1849,154,166,1657,105,3611,254634,252469,,
2020-10-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1118,108,1226,25077,26303,1668,1718,9149,571,36023,843297,579568,,
2020-10-24T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,723,89,812,12830,13642,1128,1180,27343,4557,45542,1466807,799074,,
2020-10-24T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,100,16,116,2660,2776,299,412,4679,372,7827,504257,218014,,
2020-10-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1438,141,1579,19826,21405,1584,1687,10202,1090,32697,1272340,1041123,,
2020-10-24T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,641,38,679,5081,5760,291,1035,14948,1686,22394,405575,212171,,
2020-10-24T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,2153,213,2366,40319,42685,4735,4956,88706,17210,148601,2680430,1675053,,
2020-10-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,178,23,201,3098,3299,250,274,6619,1001,10919,299892,174895,,
2020-10-24T17:00:00,ITA,14,Molise,41.55774754,14.65916051,16,2,18,507,525,31,66,640,27,1192,58880,55250,,
2020-10-24T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,133,12,145,2711,2856,274,277,2943,296,6095,216044,112056,,
2020-10-24T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,59,4,63,1193,1256,127,162,6008,424,7688,273190,110914,,
2020-10-24T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,1483,88,1571,16272,17843,1381,1548,31157,4248,53248,931476,556121,,
2020-10-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,522,53,575,6823,7398,570,631,5977,656,14031,518574,367410,,
2020-10-24T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,287,36,323,4263,4586,300,329,2794,184,7564,246095,208859,,
2020-10-24T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,606,90,696,9193,9889,753,886,5896,417,16202,637158,452738,,
2020-10-24T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,640,87,727,14961,15688,1314,1526,12491,1248,29427,987024,662605,,
2020-10-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,203,25,228,3793,4021,391,525,2709,102,6832,273906,160255,,
2020-10-24T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,58,2,60,1033,1093,92,112,1183,152,2428,37525,24087,,
2020-10-24T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,548,68,616,15005,15621,1587,1729,24931,2317,42869,2226292,866907,,
