data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-07-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,19,0,19,102,121,-22,0,2740,467,3328,115444,76420,,
2020-07-14T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,3,0,3,2,5,0,0,374,27,406,42851,42071,,
2020-07-14T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,5,0,5,52,57,0,0,1062,97,1216,106176,104142,,
2020-07-14T17:00:00,ITA,15,Campania,40.83956555,14.25084984,16,1,17,235,252,-1,0,4095,432,4779,304517,151799,,
2020-07-14T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,93,9,102,1087,1189,-4,13,23511,4271,28971,554781,330870,,
2020-07-14T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,4,0,4,82,86,6,3,2907,345,3338,214706,114618,,
2020-07-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,188,10,198,696,894,2,18,6616,846,8356,373026,306387,,
2020-07-14T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,23,0,23,171,194,-24,6,8283,1561,10038,164739,87873,,
2020-07-14T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,176,27,203,7749,7952,-59,30,70461,16760,95173,1155050,693556,,
2020-07-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,4,0,4,156,160,1,1,5658,987,6805,150309,90950,,
2020-07-14T17:00:00,ITA,14,Molise,41.55774754,14.65916051,1,0,1,8,9,-4,0,414,23,446,24875,23741,,
2020-07-14T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,6,0,6,89,95,0,1,2287,292,2674,92044,46009,,
2020-07-14T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,2,0,2,24,26,0,0,4450,405,4881,134858,67405,,
2020-07-14T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,175,9,184,730,914,-139,3,26478,4115,31507,454092,280065,,
2020-07-14T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,10,0,10,58,68,0,0,3926,547,4541,204917,138661,,
2020-07-14T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,4,0,4,6,10,0,1,1230,134,1374,94052,79670,,
2020-07-14T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,4,0,4,133,137,14,15,2695,283,3115,238702,192474,,
2020-07-14T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,8,2,10,301,311,-24,4,8894,1125,10330,375745,251778,,
2020-07-14T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,4,0,4,4,8,0,0,1362,80,1450,107301,71359,,
2020-07-14T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,3,0,3,1,4,1,0,1046,146,1196,19707,14621,,
2020-07-14T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,29,2,31,396,427,15,19,16952,2041,19420,1076719,442646,,
